<DATE>;<TIME>;<CLOSE>
20230130;9:00;10.2900000
20230130;9:15;10.3010000
20230130;9:30;10.2950000
20230130;9:45;10.2890000
20230130;10:00;10.3010000
20230130;10:15;10.2860000
20230130;10:30;10.2910000
20230130;10:45;10.2910000
20230130;11:00;10.2780000
20230130;11:15;10.2660000
20230130;11:30;10.2780000
20230130;11:45;10.2950000
20230130;12:00;10.2850000
20230130;12:15;10.2970000
20230130;12:30;10.3000000
20230130;12:45;10.2990000
20230130;13:00;10.2970000
20230130;13:15;10.2950000
20230130;13:30;10.2950000
20230130;13:45;10.3010000
20230130;14:00;10.3050000
20230130;14:15;10.3220000
20230130;14:30;10.3400000
20230130;14:45;10.3470000
20230130;15:00;10.3490000
20230130;15:15;10.3310000
20230130;15:30;10.3500000
20230130;15:45;10.3590000
20230130;16:00;10.3660000
20230130;16:15;10.3780000
20230130;16:30;10.3790000
20230130;16:45;10.3800000
20230130;17:00;10.3800000
20230130;17:15;10.3900000
20230130;17:30;10.3810000
20230130;17:45;10.3800000
20230130;18:00;10.3890000
20230130;18:15;10.3860000
20230130;18:30;10.3960000
20230130;18:45;10.3980000
20230130;19:00;10.4050000
20230131;7:15;10.4500000
20230131;7:30;10.4540000
20230131;7:45;10.4480000
20230131;8:00;10.4460000
20230131;8:15;10.4510000
20230131;8:30;10.4500000
20230131;8:45;10.4560000
20230131;9:00;10.4530000
20230131;9:15;10.4520000
20230131;9:30;10.4510000
20230131;9:45;10.4500000
20230131;10:00;10.4100000
20230131;10:15;10.4340000
20230131;10:30;10.4300000
20230131;10:45;10.4330000
20230131;11:00;10.4250000
20230131;11:15;10.4260000
20230131;11:30;10.4010000
20230131;11:45;10.3930000
20230131;12:00;10.3920000
20230131;12:15;10.4130000
20230131;12:30;10.4310000
20230131;12:45;10.4340000
20230131;13:00;10.4350000
20230131;13:15;10.4440000
20230131;13:30;10.4490000
20230131;13:45;10.4400000
20230131;14:00;10.4320000
20230131;14:15;10.4450000
20230131;14:30;10.4500000
20230131;14:45;10.4420000
20230131;15:00;10.4420000
20230131;15:15;10.4400000
20230131;15:30;10.4390000
20230131;15:45;10.4400000
20230131;16:00;10.4250000
20230131;16:15;10.4000000
20230131;16:30;10.4110000
20230131;16:45;10.4110000
20230131;17:00;10.4030000
20230131;17:15;10.3820000
20230131;17:30;10.3640000
20230131;17:45;10.3460000
20230131;18:00;10.3410000
20230131;18:15;10.3510000
20230131;18:30;10.3360000
20230131;18:45;10.3640000
20230131;19:00;10.3480000
20230201;7:15;10.3720000
20230201;7:30;10.3780000
20230201;7:45;10.3780000
20230201;8:00;10.3660000
20230201;8:15;10.3840000
20230201;8:30;10.3850000
20230201;8:45;10.3880000
20230201;9:00;10.3810000
20230201;9:15;10.3660000
20230201;9:30;10.3770000
20230201;9:45;10.4000000
20230201;10:00;10.4060000
20230201;10:15;10.4150000
20230201;10:30;10.3900000
20230201;10:45;10.3880000
20230201;11:00;10.4080000
20230201;11:15;10.3880000
20230201;11:30;10.3870000
20230201;11:45;10.3890000
20230201;12:00;10.3880000
20230201;12:15;10.4080000
20230201;12:30;10.4170000
20230201;12:45;10.4000000
20230201;13:00;10.3890000
20230201;13:15;10.3960000
20230201;13:30;10.3880000
20230201;13:45;10.3890000
20230201;14:00;10.3820000
20230201;14:15;10.3700000
20230201;14:30;10.3790000
20230201;14:45;10.3770000
20230201;15:00;10.3770000
20230201;15:15;10.3830000
20230201;15:30;10.3770000
20230201;15:45;10.3710000
20230201;16:00;10.3750000
20230201;16:15;10.3810000
20230201;16:30;10.3860000
20230201;16:45;10.3880000
20230201;17:00;10.3900000
20230201;17:15;10.3860000
20230201;17:30;10.3910000
20230201;17:45;10.3900000
20230201;18:00;10.4000000
20230201;18:15;10.4000000
20230201;18:30;10.4030000
20230201;18:45;10.3870000
20230201;19:00;10.3910000
20230202;7:15;10.4160000
20230202;7:30;10.4200000
20230202;7:45;10.4170000
20230202;8:00;10.4110000
20230202;8:15;10.4120000
20230202;8:30;10.4100000
20230202;8:45;10.4070000
20230202;9:00;10.4140000
20230202;9:15;10.4150000
20230202;9:30;10.4100000
20230202;9:45;10.3980000
20230202;10:00;10.3830000
20230202;10:15;10.4010000
20230202;10:30;10.4110000
20230202;10:45;10.4130000
20230202;11:00;10.4100000
20230202;11:15;10.4080000
20230202;11:30;10.4100000
20230202;11:45;10.4150000
20230202;12:00;10.4130000
20230202;12:15;10.4110000
20230202;12:30;10.4200000
20230202;12:45;10.4130000
20230202;13:00;10.3980000
20230202;13:15;10.3950000
20230202;13:30;10.3960000
20230202;13:45;10.3950000
20230202;14:00;10.3990000
