<DATE>;<TIME>;<CLOSE>
20230207;17:30;18.1000000
20230207;17:45;18.1400000
20230207;18:00;18.1500000
20230207;18:15;18.1500000
20230208;10:00;18.0225000
20230208;10:45;18.2075000
20230208;11:00;18.2075000
20230208;11:15;18.2075000
20230208;11:30;18.2075000
20230208;11:45;18.2100000
20230208;12:15;18.2100000
20230208;12:30;18.2975000
20230208;13:00;18.2000000
20230208;13:30;18.2900000
20230208;13:45;18.2900000
20230208;14:15;18.1550000
20230208;14:30;18.2850000
20230208;15:00;18.1650000
20230208;15:30;18.3475000
20230208;15:45;18.3900000
20230208;16:00;18.3000000
20230208;16:15;18.2525000
20230208;16:30;18.4000000
20230208;16:45;18.3000000
20230208;17:00;18.4000000
20230208;17:30;18.2550000
20230208;18:15;18.5000000
20230208;18:30;18.5000000
20230208;19:00;18.5000000
20230209;7:30;18.1375000
20230209;8:15;18.5325000
20230209;8:30;18.5900000
20230209;8:45;18.7875000
20230209;9:00;18.7875000
20230209;9:15;18.7875000
20230209;9:45;18.6975000
20230209;10:00;18.6750000
20230209;10:15;18.5375000
20230209;10:30;18.5375000
20230209;10:45;18.6000000
20230209;11:15;18.5350000
20230209;11:30;18.5325000
20230209;11:45;18.5325000
20230209;12:00;18.6375000
20230209;12:15;18.5600000
20230209;12:30;18.5600000
20230209;12:45;18.6400000
20230209;13:00;18.5650000
20230209;13:15;18.5650000
20230209;13:30;18.5650000
20230209;13:45;18.6375000
20230209;14:15;18.6375000
20230209;14:45;18.6000000
20230209;15:00;18.5975000
20230209;15:30;18.6050000
20230209;15:45;18.6400000
20230209;16:00;18.5000000
20230209;16:30;18.6400000
20230209;16:45;18.5950000
20230209;17:00;18.6400000
20230209;17:15;18.5200000
20230209;18:00;18.5300000
20230209;18:45;18.6200000
20230210;8:00;18.6350000
20230210;8:15;18.6350000
20230210;8:30;18.7900000
20230210;8:45;18.8375000
20230210;9:15;18.6000000
20230210;9:30;18.6000000
20230210;10:00;18.5600000
20230210;10:15;18.6675000
20230210;10:30;18.5800000
20230210;10:45;18.5700000
20230210;11:00;18.6975000
20230210;11:30;18.6425000
20230210;12:15;18.4625000
20230210;12:30;18.5000000
20230210;12:45;18.5500000
20230210;13:00;18.4625000
20230210;13:15;18.5500000
20230210;13:30;18.6475000
20230210;13:45;18.6500000
20230210;14:00;18.6500000
20230210;14:15;18.6500000
20230210;14:45;18.6475000
20230210;15:00;18.6700000
20230210;15:15;18.6475000
20230210;15:30;18.6475000
20230210;16:00;18.6700000
20230210;16:15;18.6975000
20230210;16:30;18.6975000
20230210;16:45;18.6475000
20230210;17:00;18.6500000
20230210;17:15;18.6475000
20230210;17:30;18.6500000
20230210;17:45;18.6500000
20230210;18:00;18.6475000
20230210;18:15;18.6475000
20230210;18:30;18.7500000
20230210;19:00;18.7475000
20230213;7:15;18.8525000
20230213;7:30;18.8525000
20230213;8:00;18.9375000
20230213;8:15;18.9375000
20230213;8:45;18.8475000
20230213;9:15;18.8475000
20230213;10:00;18.7500000
20230213;10:15;18.7000000
20230213;11:00;18.7200000
20230213;11:15;18.7200000
20230213;11:45;18.7500000
20230213;12:00;18.7900000
20230213;12:15;18.8275000
20230213;12:30;18.7900000
20230213;13:15;18.7525000
20230213;14:00;18.7525000
20230213;14:15;18.8200000
20230213;14:30;18.8200000
20230213;14:45;18.8200000
20230213;15:00;18.8275000
20230213;15:15;18.7700000
20230213;15:45;18.7725000
20230213;16:15;18.8275000
20230213;16:45;18.8275000
20230213;17:00;18.8200000
20230213;17:15;18.8200000
20230213;17:45;18.7700000
20230213;18:00;18.7800000
20230213;18:15;18.7600000
20230213;18:30;18.8200000
20230213;18:45;18.8300000
20230214;8:30;18.8500000
20230214;8:45;18.6850000
20230214;9:15;18.6225000
20230214;9:30;18.6225000
20230214;10:15;18.8125000
20230214;10:30;18.7000000
20230214;11:00;18.7500000
20230214;11:15;18.7400000
20230214;11:30;18.7500000
20230214;12:00;18.9000000
20230214;12:15;18.7275000
20230214;12:30;18.9000000
20230214;12:45;18.9500000
20230214;13:30;18.9275000
20230214;13:45;18.8975000
20230214;14:30;18.8000000
20230214;15:00;18.8300000
20230214;15:15;18.8575000
20230214;15:45;18.7600000
20230214;16:15;18.7000000
20230214;17:45;18.7050000
20230214;18:00;18.8475000
20230214;18:15;18.7050000
20230214;19:00;18.7050000
20230215;9:00;18.6250000
20230215;9:45;18.8400000
20230215;10:00;18.8400000
20230215;10:30;18.7375000
20230215;11:00;18.8575000
20230215;11:15;18.8000000
20230215;11:30;18.7425000
20230215;12:00;18.9950000
20230215;12:15;18.9475000
20230215;12:30;18.9300000
20230215;12:45;18.9500000
20230215;13:00;18.9300000
20230215;13:15;19.0000000
20230215;13:30;18.7600000
20230215;13:45;19.0500000
20230215;14:00;19.0475000
20230215;14:15;19.0475000
20230215;15:00;18.8300000
20230215;15:15;19.0000000
20230215;15:30;19.0475000
20230215;15:45;19.0475000
20230215;16:00;19.0000000
20230215;16:15;18.9325000
20230215;16:30;18.9325000
20230215;16:45;19.0475000
20230215;17:00;19.0400000
20230215;17:45;19.0375000
20230215;18:00;19.0400000
20230215;18:30;19.0400000
20230215;18:45;18.9500000
20230215;19:00;19.0300000
20230216;7:30;18.7775000
20230216;8:45;19.0000000
20230216;9:00;19.6500000
20230216;9:15;19.6500000
20230216;9:30;19.6500000
20230216;9:45;19.6500000
20230216;10:00;19.0425000
20230216;10:15;19.4975000
20230216;10:30;19.5000000
20230216;10:45;19.4000000
20230216;11:15;19.0500000
20230216;11:30;19.1000000
20230216;11:45;19.1000000
20230216;12:15;19.1200000
20230216;12:30;19.1200000
20230216;12:45;19.1000000
20230216;13:00;19.1775000
20230216;13:15;19.1025000
20230216;13:30;19.1775000
20230216;13:45;19.1000000
20230216;14:00;19.1100000
20230216;14:15;19.1000000
20230216;14:30;19.1675000
20230216;14:45;19.1675000
20230216;15:30;19.1700000
20230216;16:00;19.1675000
20230216;16:15;19.1000000
20230216;16:45;19.1675000
20230216;17:00;19.1700000
20230216;17:15;19.1700000
20230216;17:30;19.1700000
20230216;17:45;19.1150000
20230216;18:00;19.1150000
20230216;18:30;19.1800000
20230216;19:00;19.1800000
20230217;8:00;19.7175000
20230217;8:15;19.2500000
20230217;8:30;19.2500000
20230217;9:00;19.2500000
20230217;9:45;19.5900000
20230217;10:00;19.1900000
20230217;10:15;19.2000000
20230217;10:30;19.2500000
20230217;10:45;19.2200000
20230217;11:00;19.2200000
20230217;11:15;19.2200000
20230217;11:30;19.2200000
20230217;11:45;19.2375000
20230217;12:00;19.4500000
20230217;12:15;19.5925000
20230217;12:30;19.2000000
20230217;12:45;19.4975000
20230217;13:00;19.1875000
20230217;13:15;19.4725000
20230217;13:45;19.4700000
20230217;14:00;19.1875000
20230217;14:15;19.1875000
20230217;14:30;19.3950000
20230217;14:45;19.1150000
20230217;15:00;19.1150000
20230217;15:15;19.4675000
20230217;15:30;19.1150000
20230217;15:45;19.1050000
20230217;16:00;19.1975000
20230217;16:15;19.1050000
20230217;16:30;19.1025000
20230217;16:45;18.8025000
20230217;17:00;19.1000000
20230217;17:30;19.0975000
20230217;18:15;19.0500000
20230217;18:30;19.0500000
20230217;18:45;19.1000000
20230217;19:00;19.1000000
20230220;7:45;19.4575000
20230220;8:15;19.4575000
20230220;8:45;19.4550000
20230220;9:00;19.4575000
20230220;9:30;18.7825000
20230220;9:45;18.7025000
20230220;10:15;18.7025000
20230220;10:30;18.9975000
20230220;10:45;18.9975000
20230220;11:00;18.9975000
20230220;11:15;18.9975000
20230220;11:30;19.0000000
20230220;11:45;19.0000000
20230220;12:00;18.8525000
20230220;12:30;19.0000000
20230220;12:45;19.1000000
20230220;13:00;19.1000000
20230220;13:15;19.1000000
20230220;13:30;19.1000000
20230220;14:00;19.1875000
20230220;14:15;19.0025000
20230220;14:30;19.0025000
20230220;14:45;19.1950000
20230220;15:00;19.1900000
20230220;15:15;19.0050000
20230220;15:30;19.0050000
20230220;15:45;19.1000000
20230220;16:15;19.1450000
20230220;16:30;19.1025000
20230220;16:45;19.0025000
20230220;17:15;19.1875000
20230220;17:30;19.1125000
20230220;17:45;19.1125000
20230220;18:00;19.2000000
20230220;18:15;19.1500000
20230220;18:30;19.1500000
20230220;19:00;18.8200000
20230221;8:15;18.9025000
20230221;9:00;19.4000000
20230221;9:30;19.3950000
20230221;9:45;19.3900000
20230221;10:00;19.1025000
20230221;10:15;19.1000000
20230221;10:30;19.3850000
20230221;10:45;19.3475000
20230221;11:00;19.3450000
20230221;11:15;19.2000000
20230221;11:45;19.2325000
20230221;12:15;19.2500000
20230221;12:30;19.3000000
20230221;12:45;19.2325000
20230221;13:00;19.2975000
20230221;13:15;19.2900000
20230221;13:45;19.2975000
20230221;14:00;19.2775000
20230221;14:15;19.2300000
20230221;14:30;19.2500000
20230221;14:45;19.2300000
20230221;15:00;19.2300000
20230221;15:45;19.3000000
20230221;16:00;19.3375000
20230221;16:30;19.2325000
20230221;17:15;19.3000000
20230221;17:30;19.3000000
20230221;17:45;19.3000000
20230221;18:00;19.2300000
